@relation classification-training-weka.filters.unsupervised.attribute.Remove-R1

@attribute X1 numeric
@attribute X2 numeric
@attribute X3 numeric
@attribute X4 numeric
@attribute X5 numeric
@attribute X6 numeric
@attribute X7 numeric
@attribute X8 numeric
@attribute X9 numeric
@attribute X10 numeric
@attribute X11 numeric
@attribute X12 numeric
@attribute Classe {C,N,V}

@data
13,1.000533,1.000288,1.000459,1.000215,1.000459,1.000215,1.000765,1.000521,1.000612,1.000368,-0.601493,N
13,1.000169,0.999979,1.000339,1.000149,0.999881,0.99969,1.000339,1.000149,1.000339,1.000149,-0.463909,N
13,0.999914,0.999893,1.000096,1.000075,0.999791,0.99977,1.000096,1.000075,0.999791,0.99977,-0.83858,N
13,0.999996,1.000014,0.999781,0.999799,0.999781,0.999799,1.000239,1.000258,1.000239,1.000258,-0.798041,N
13,1.000159,1.00012,1.000376,1.000337,1.00007,1.000032,1.000376,1.000337,1.00007,1.000032,-0.859463,N
13,0.999922,0.999888,1.00002,0.999985,0.999714,0.99968,1.000172,1.000138,0.999867,0.999833,-0.637117,N
13,0.999736,0.999708,0.999844,0.999816,0.999691,0.999663,0.999844,0.999816,0.999844,0.999816,-0.777158,N
13,0.999533,0.999537,0.999845,0.99985,0.999387,0.999392,0.999845,0.99985,0.99954,0.999544,-0.364407,N
13,0.999414,0.999524,0.999566,0.999676,0.999261,0.999371,0.999566,0.999676,0.999261,0.999371,-0.656772,N
13,0.999668,0.999791,0.999419,0.999541,0.999419,0.999541,0.999877,1,0.999724,0.999847,-0.693625,N
13,1.000243,1.000336,0.999868,0.999961,0.999868,0.999961,1.000632,1.000725,1.000326,1.000419,-0.479879,N
13,1.000443,1.000471,1.000539,1.000567,1.000233,1.000262,1.000691,1.00072,1.000386,1.000414,-0.865605,V
13,1.000561,1.000534,1.000214,1.000188,1.000214,1.000188,1.000673,1.000646,1.000673,1.000646,-0.655544,V
13,1.000822,1.000726,1.000746,1.00065,1.00044,1.000345,1.001051,1.000956,1.000746,1.00065,0.556914,V
13,1.000147,0.99999,1.000425,1.000268,0.999814,0.999657,1.000577,1.000421,1.000272,1.000115,0.077827,V
13,1.000237,1.000179,1.000236,1.000178,1.000083,1.000025,1.000389,1.000331,1.000083,1.000025,-0.751361,V
13,0.999955,0.99992,1.00016,1.000125,0.999549,0.999514,1.00016,1.000125,0.999702,0.999667,-0.809097,V
13,0.999481,0.999529,0.999675,0.999723,0.999369,0.999417,0.999675,0.999723,0.999675,0.999723,-0.526559,V
13,0.999685,0.999682,0.99977,0.999767,0.999312,0.999309,0.999923,0.99992,0.999464,0.999462,-0.613777,V
13,0.999359,0.999372,0.999341,0.999354,0.999188,0.999201,0.999646,0.999659,0.999341,0.999354,-0.55727,V
13,0.999408,0.999534,0.999264,0.99939,0.999264,0.99939,0.999569,0.999696,0.999417,0.999543,-0.728021,V
13,0.99978,0.999919,0.999742,0.999881,0.999742,0.999881,0.999895,1.000034,0.999742,0.999881,-0.853321,V
13,0.999863,0.999959,1.000042,1.000138,0.999736,0.999832,1.000042,1.000138,0.999889,0.999985,-0.876661,V
13,0.999866,0.99989,0.999837,0.99986,0.999684,0.999707,1.000142,1.000166,0.999684,0.999707,-0.677656,N
13,0.999572,0.99963,0.999718,0.999776,0.999413,0.99947,0.999871,0.999929,0.999565,0.999623,-0.261219,N
13,0.999671,0.999697,0.99966,0.999687,0.999507,0.999534,0.999813,0.999839,0.99966,0.999687,-0.758732,N
13,0.999566,0.999593,0.999717,0.999744,0.999411,0.999438,0.999717,0.999744,0.999564,0.999591,-0.251391,N
13,0.999286,0.999374,0.999479,0.999567,0.99902,0.999109,0.999632,0.99972,0.999173,0.999262,0.282974,N
13,0.999203,0.99933,0.999649,0.999777,0.998885,0.999012,0.999649,0.999777,0.999038,0.999165,0.565513,N
13,0.999274,0.999389,0.999232,0.999347,0.999079,0.999194,0.999538,0.999653,0.999232,0.999347,0.59131,N
13,0.999523,0.999669,0.999561,0.999708,0.999408,0.999555,0.999714,0.999861,0.999408,0.999555,-0.468823,N
13,0.999509,0.999637,0.999588,0.999716,0.999282,0.99941,0.999741,0.999869,0.999435,0.999563,-0.451625,N
14,0.999645,0.999739,0.999599,0.999693,0.999446,0.99954,0.999905,0.999999,0.999752,0.999846,-0.21331,N
14,0.999956,1.000056,0.999872,0.999973,0.999719,0.99982,1.000178,1.000279,1.000025,1.000126,-0.613777,N
14,1.000148,1.00017,1.00012,1.000142,0.999814,0.999836,1.000426,1.000448,0.999967,0.999989,-0.435655,N
14,0.999744,0.999733,0.999972,0.999961,0.999666,0.999655,0.999972,0.999961,0.999972,0.999961,-0.456539,N
14,0.999981,1.000023,0.999835,0.999877,0.999835,0.999877,1.000141,1.000183,0.999988,1.00003,-0.868062,N
14,0.999819,0.999809,0.999718,0.999708,0.999718,0.999708,1.000024,1.000014,0.999871,0.999861,-0.772244,N
14,1.000028,1.000067,0.99988,0.999919,0.99988,0.999919,1.000033,1.000072,1.000033,1.000072,-0.691168,N
14,1.00028,1.000324,1.000065,1.000109,1.000065,1.000109,1.000372,1.000415,1.000372,1.000415,-0.811554,N
14,1.000359,1.000303,1.000383,1.000327,1.00023,1.000174,1.000536,1.00048,1.000536,1.00048,-0.644488,N
14,1.000545,1.000518,1.00045,1.000422,1.000297,1.000269,1.000756,1.000728,1.000603,1.000575,-0.336153,N
14,1.000482,1.000402,1.000523,1.000444,1.000217,1.000138,1.000677,1.000597,1.000217,1.000138,-0.734163,N
14,1.000021,0.99996,0.999987,0.999926,0.999987,0.999926,1.00014,1.000079,1.00014,1.000079,-1.030214,N
14,0.999897,0.999867,1.000083,1.000053,0.999777,0.999747,1.000083,1.000053,0.99993,0.9999,-0.89263,N
14,0.999601,0.99959,0.999761,0.999749,0.999455,0.999443,0.999761,0.999749,0.999455,0.999443,-0.182599,N
14,0.999701,0.999795,0.999593,0.999686,0.99944,0.999533,1.000052,1.000145,0.99944,0.999533,-0.458996,N
14,0.999651,0.999695,0.999707,0.999751,0.999554,0.999598,0.99986,0.999904,0.99986,0.999904,-0.460224,N
14,0.999572,0.999651,0.999935,1.000014,0.999323,0.999402,0.999935,1.000014,0.999476,0.999555,0.192071,N
14,0.999756,0.999848,0.999743,0.999835,0.99959,0.999682,0.999896,0.999988,0.999743,0.999835,-0.659229,N
14,0.999804,0.999867,0.999808,0.999871,0.999655,0.999718,1.000114,1.000177,1.000114,1.000177,-0.135919,N
14,1.000139,1.000177,1.000037,1.000074,0.999884,0.999921,1.000343,1.000381,1.000343,1.000381,-0.774701,N
14,1.0004,1.000386,1.00021,1.000196,1.000057,1.000043,1.000669,1.000655,1.000516,1.000502,-0.239107,N
14,1.000257,1.000229,1.000463,1.000436,1.000004,0.999977,1.000617,1.000589,1.000157,1.00013,-0.624833,N
14,1.00015,1.000121,1.000107,1.000078,0.999954,0.999925,1.00026,1.000231,1.00026,1.000231,-0.747676,N
14,1.000269,1.000209,1.000219,1.000159,1.000219,1.000159,1.000372,1.000312,1.000219,1.000159,-0.946681,N
14,1.00024,1.000159,1.000138,1.000056,1.000138,1.000056,1.000444,1.000362,1.000291,1.000209,-0.877889,N
14,0.999906,0.99986,1.000193,1.000148,0.999734,0.999689,1.000346,1.000301,1.00004,0.999995,-0.597808,N
14,0.999734,0.999721,1.000021,1.000007,0.999561,0.999548,1.000021,1.000007,0.999561,0.999548,-0.463909,N
14,0.999871,0.999878,0.999576,0.999583,0.999576,0.999583,1.000035,1.000043,0.999882,0.999889,-0.741534,N
14,0.999675,0.999705,0.999749,0.999779,0.999442,0.999473,0.999902,0.999932,0.999749,0.999779,-0.621148,N
14,0.9997,0.999767,0.999809,0.999876,0.999503,0.99957,0.999809,0.999876,0.999656,0.999723,-0.708366,N
14,0.999789,0.999822,0.999746,0.999779,0.999593,0.999626,0.999899,0.999932,0.999899,0.999932,-0.836123,N
14,0.999991,1.000068,0.99995,1.000026,0.99995,1.000026,1.000103,1.000179,1.000103,1.000179,-1.01793,N
14,0.999871,0.999874,1.000019,1.000022,0.999713,0.999716,1.000019,1.000022,0.999866,0.999869,-0.616234,N
14,0.999601,0.999644,0.99951,0.999554,0.99951,0.999554,0.999816,0.99986,0.999663,0.999707,-0.675199,N
14,0.999704,0.999751,0.999896,0.999943,0.999589,0.999636,0.999896,0.999943,0.999589,0.999636,-0.600265,C
14,0.999812,0.999865,0.999661,0.999714,0.999508,0.999561,1.000121,1.000173,0.999968,1.00002,-0.592894,N
14,0.999965,1.000052,1.000034,1.000121,0.999727,0.999815,1.000034,1.000121,0.999881,0.999968,-0.741534,N
14,1.000119,1.000169,1.000116,1.000166,0.999962,1.000013,1.000269,1.000319,1.000116,1.000166,-0.51796,N
14,1.000158,1.000134,1.000149,1.000126,1.000149,1.000126,1.000302,1.000279,1.000302,1.000279,-0.739077,N
14,1.000154,1.000122,1.000265,1.000234,0.999959,0.999928,1.000265,1.000234,1.000112,1.000081,-0.86929,N
14,0.999904,0.999869,1.000068,1.000034,0.999762,0.999728,1.000068,1.000034,0.999915,0.999881,-0.853321,N
14,1.000084,1.000119,1.00015,1.000185,0.999843,0.999879,1.000303,1.000338,1.00015,1.000185,-0.427056,N
14,1.000182,1.000216,1.000173,1.000207,1.000173,1.000207,1.000326,1.00036,1.000326,1.00036,-0.858234,N
14,1.000509,1.000496,1.000185,1.000172,1.000185,1.000172,1.000798,1.000784,1.000644,1.000631,0.072913,N
14,1.000809,1.000731,1.000582,1.000503,1.000428,1.00035,1.001041,1.000963,1.000888,1.000809,0.521289,N
14,1.000904,1.000781,1.000736,1.000613,1.000583,1.00046,1.001043,1.000919,1.001043,1.000919,-0.216995,N
14,1.000578,1.000431,1.000688,1.000541,1.000382,1.000235,1.000841,1.000694,1.000382,1.000235,-0.75996,N
14,1.000127,0.999992,1.000187,1.000052,0.999881,0.999746,1.00034,1.000205,0.999881,0.999746,-0.47865,N
14,0.999639,0.999562,0.999747,0.99967,0.999441,0.999364,0.9999,0.999823,0.999594,0.999517,-0.720651,N
15,0.999901,0.999925,0.999407,0.999431,0.999407,0.999431,1.000326,1.000349,1.000173,1.000196,-0.458996,N
15,1.000316,1.000365,1.000203,1.000253,0.999897,0.999947,1.000662,1.000712,1.000356,1.000406,-0.353351,N
15,1.000033,1.000047,1.000048,1.000062,0.999895,0.999909,1.000354,1.000368,0.999895,0.999909,-0.586752,N
15,1.00002,1.000015,0.999904,0.9999,0.999904,0.9999,1.000057,1.000053,1.000057,1.000053,-0.801727,N
15,1.000507,1.000434,1.000204,1.00013,1.000204,1.00013,1.000663,1.00059,1.000357,1.000283,-0.111351,N
15,1.00016,1.000157,1.000446,1.000442,0.999987,0.999983,1.000446,1.000442,1.00014,1.000136,-0.583067,N
15,0.999588,0.999542,1.000121,1.000075,0.999203,0.999157,1.000121,1.000075,0.999203,0.999157,0.484437,N
15,0.999633,0.99963,0.999356,0.999352,0.999203,0.999199,0.999968,0.999964,0.999815,0.999811,-0.321412,N
15,1.000017,1.000008,0.999695,0.999687,0.999695,0.999687,1.000154,1.000146,1.000001,0.999993,-0.773473,N
15,1.000137,1.000195,1.000145,1.000203,0.999992,1.00005,1.000298,1.000356,0.999992,1.00005,-0.850864,V
15,1.000004,1.000035,0.999904,0.999936,0.999904,0.999936,1.00021,1.000242,1.000057,1.000089,-0.855778,V
15,0.999978,0.999916,1.000085,1.000023,0.999779,0.999717,1.000238,1.000176,0.999932,0.99987,-0.782072,V
15,0.999926,0.999872,0.999879,0.999825,0.999573,0.999519,1.000185,1.000131,1.000032,0.999978,-0.204711,V
15,0.99988,0.999892,0.999991,1.000002,0.999685,0.999696,0.999991,1.000002,0.999838,0.999849,-0.767331,V
15,0.999729,0.99977,0.99986,0.999901,0.999554,0.999594,0.99986,0.999901,0.99986,0.999901,-0.504447,V
15,0.999918,0.999974,0.999924,0.999979,0.999771,0.999826,0.999924,0.999979,0.999924,0.999979,-0.960194,V
15,0.999957,0.999975,1.000135,1.000153,0.999829,0.999847,1.000135,1.000153,0.999829,0.999847,-0.900001,V
15,0.999637,0.999649,0.99985,0.999861,0.999391,0.999402,0.99985,0.999861,0.999697,0.999708,-0.161716,N
15,0.999844,0.99988,0.999952,0.999988,0.999799,0.999835,0.999952,0.999988,0.999799,0.999835,-0.88526,N
15,0.99985,0.999864,0.999847,0.999861,0.999847,0.999861,1,1.000014,0.999847,0.999861,-0.909828,N
15,1.00018,1.000134,1.000064,1.000019,0.999911,0.999866,1.00037,1.000325,1.000217,1.000172,-0.853321,V
15,0.999895,0.99988,1.000158,1.000144,0.999546,0.999532,1.000158,1.000144,0.999546,0.999532,-0.531473,N
15,0.999326,0.999399,0.999473,0.999546,0.999014,0.999087,0.999626,0.999699,0.999167,0.99924,0.506548,N
15,0.998922,0.999036,0.9993,0.999414,0.998534,0.998648,0.999453,0.999567,0.998994,0.999108,1.51263,C
15,0.999209,0.999395,0.999204,0.99939,0.998898,0.999084,0.99951,0.999696,0.998898,0.999084,0.264548,C
15,0.999966,1.000101,0.999651,0.999786,0.999651,0.999786,1.00011,1.000245,0.999957,1.000092,0.02869,N
15,1.000243,1.000325,1.000082,1.000164,0.999929,1.000011,1.000388,1.00047,1.000235,1.000317,-0.404945,N
15,1.000608,1.00064,1.000438,1.00047,1.000284,1.000317,1.000897,1.00093,1.000591,1.000623,0.800142,N
15,1.000707,1.000588,1.000394,1.000275,1.000394,1.000275,1.000854,1.000735,1.000701,1.000581,-0.155574,N
15,0.999834,0.999748,1.000051,0.999965,0.999745,0.999659,1.000051,0.999965,0.999898,0.999812,-0.678884,C
15,1.000208,1.000266,0.99995,1.000007,0.99995,1.000007,1.000409,1.000466,1.000103,1.00016,-0.068356,C
15,0.999957,0.999936,1.000287,1.000265,0.999827,0.999806,1.000287,1.000265,0.999827,0.999806,-0.295615,C
15,1.000074,1.000069,0.999929,0.999924,0.999929,0.999924,1.000235,1.00023,1.000235,1.00023,-0.639574,C
15,1.000526,1.000535,1.000223,1.000232,1.000223,1.000232,1.000683,1.000692,1.000683,1.000692,-0.01062,C
15,1.000715,1.000646,1.000638,1.000569,1.000485,1.000416,1.000791,1.000722,1.000791,1.000722,-0.556041,C
15,1.000455,1.000403,1.000504,1.000452,1.000198,1.000146,1.000811,1.000758,1.000351,1.000299,-0.14329,C
15,1.000591,1.000483,1.000259,1.000151,1.000259,1.000151,1.000718,1.000611,1.000565,1.000458,-0.398803,C
15,1.000226,1.000084,1.000409,1.000267,1.000103,0.999961,1.000409,1.000267,1.000103,0.999961,-0.80664,C
15,0.999992,0.999974,1.000164,1.000146,0.999858,0.99984,1.000164,1.000146,0.999858,0.99984,-0.984762,C
15,0.999972,0.999989,0.999996,1.000012,0.999843,0.999859,1.000149,1.000165,0.999996,1.000012,-0.834894,C
15,1.000304,1.000298,1.000014,1.000007,1.000014,1.000007,1.000473,1.000466,1.000167,1.00016,-0.477422,C
15,0.999911,0.999918,1.000283,1.000291,0.999671,0.999679,1.000283,1.000291,0.999824,0.999832,-0.47128,C
15,1.000164,1.000164,0.99984,0.999839,0.999687,0.999686,1.000452,1.000451,1.000146,1.000145,-0.247706,C
15,0.999911,0.999865,1.000282,1.000236,0.99967,0.999624,1.000282,1.000236,0.999976,0.99993,-0.174,C
16,1.000829,1.000824,0.999943,0.999939,0.999943,0.999939,1.00132,1.001316,1.000861,1.000857,2.637869,N
16,1.001056,1.000957,1.000774,1.000675,1.000621,1.000522,1.001233,1.001134,1.001233,1.001134,0.007807,N
16,1.001172,1.001085,1.000885,1.000798,1.000885,1.000798,1.001497,1.00141,1.001344,1.001257,0.583939,N
16,1.00133,1.001123,1.001302,1.001094,1.000996,1.000789,1.001607,1.0014,1.001149,1.000942,1.969605,N
16,1.000598,1.000328,1.000561,1.000291,1.000256,0.999986,1.000867,1.000597,1.000409,1.000138,-0.31527,N
16,1.000076,0.999942,0.999953,0.999819,0.999953,0.999819,1.000258,1.000124,0.999953,0.999819,-0.730478,N
16,1.000032,0.999966,0.999978,0.999912,0.999825,0.999759,1.00013,1.000065,1.00013,1.000065,-0.538843,N
16,1.000067,1.000049,1.000068,1.00005,0.999915,0.999897,1.000221,1.000203,0.999915,0.999897,-0.732935,N
16,0.99974,0.999782,1.000045,1.000086,0.999587,0.999628,1.000045,1.000086,0.99974,0.999781,-0.111351,N
16,0.999802,0.999803,0.999803,0.999805,0.999497,0.999499,1.000108,1.00011,0.99965,0.999652,-0.133462,N
16,0.999452,0.999501,0.999671,0.99972,0.999213,0.999262,0.999671,0.99972,0.999519,0.999568,-0.343523,C
16,0.999609,0.999658,0.999618,0.999667,0.999465,0.999514,0.99977,0.999819,0.999465,0.999514,-0.829981,C
16,0.999729,0.999815,1.000086,1.000173,0.999475,0.999561,1.000086,1.000173,0.999628,0.999714,-0.307899,C
16,0.999573,0.999626,0.99958,0.999633,0.999274,0.999327,0.999885,0.999939,0.999427,0.99948,-0.135919,C
16,0.999543,0.999629,0.99967,0.999756,0.999365,0.999451,0.99967,0.999756,0.99967,0.999756,-0.58798,C
16,1.000154,1.00019,0.999641,0.999677,0.999641,0.999677,1.000558,1.000594,1.000405,1.000441,0.157675,N
16,0.999981,0.999987,1.000422,1.000428,0.999658,0.999664,1.000422,1.000428,0.999963,0.99997,-0.327554,C
16,0.999942,0.999994,0.999971,1.000023,0.999818,0.99987,1.000124,1.000176,0.999971,1.000023,-0.946681,C
16,0.999919,0.999944,1.000176,1.000202,0.999718,0.999743,1.000176,1.000202,0.999718,0.999743,-0.743991,C
16,0.999993,0.999977,0.999749,0.999732,0.999749,0.999732,1.000054,1.000038,0.999901,0.999885,-0.958965,C
16,1.000721,1.000741,1.00028,1.0003,1.00028,1.0003,1.001044,1.001065,1.000585,1.000606,0.392305,N
16,1.000477,1.000395,1.000414,1.000332,1.000261,1.00018,1.000567,1.000485,1.000567,1.000485,-0.756275,N
16,1.000298,1.00015,1.000281,1.000133,1.000128,0.99998,1.000433,1.000285,1.000281,1.000133,-0.839808,N
16,0.999924,0.999824,1.000118,1.000017,0.999659,0.999559,1.000423,1.000323,0.999965,0.999864,-0.063442,N
16,1.000782,1.000728,1.000325,1.000271,1.000325,1.000271,1.001088,1.001035,1.00063,1.000576,0.802599,N
16,1.00083,1.000732,1.000656,1.000559,1.000504,1.000406,1.001115,1.001017,1.000656,1.000559,-0.185056,N
16,1.000296,1.000214,1.000485,1.000403,1.00018,1.000097,1.000485,1.000403,1.000485,1.000403,-0.602722,N
16,1.000083,0.999993,1.000229,1.000139,0.999923,0.999833,1.000229,1.000139,0.999923,0.999833,-0.821382,N
16,0.999717,0.999585,0.999834,0.999702,0.999529,0.999397,0.999987,0.999854,0.999834,0.999702,-0.34598,N
16,1.00011,1.000087,0.999896,0.999873,0.999591,0.999567,1.000507,1.000483,1.000354,1.000331,-0.462681,N
16,1.000322,1.000349,1.000169,1.000196,1.000169,1.000196,1.000475,1.000501,1.000322,1.000349,-0.548671,N
16,1.000096,1.000135,1.000161,1.0002,0.999856,0.999895,1.000314,1.000353,1.000161,1.0002,-0.909828,N
16,1.000185,1.000174,1.000187,1.000175,1.000034,1.000023,1.000339,1.000328,1.000187,1.000175,-0.804184,N
16,1.000399,1.000357,1.000158,1.000116,1.000005,0.999963,1.000769,1.000727,1.000158,1.000116,-0.423371,N
16,0.999678,0.99955,0.999928,0.9998,0.999317,0.99919,0.999928,0.9998,0.999775,0.999648,-0.135919,N
16,0.999805,0.999822,0.999845,0.999862,0.999692,0.99971,1.00015,1.000168,0.999692,0.99971,-0.515503,N
16,0.999642,0.999693,0.999728,0.999779,0.999575,0.999626,0.999728,0.999779,0.999575,0.999626,-0.756275,N
16,0.999517,0.999551,0.999657,0.999691,0.999199,0.999234,0.99981,0.999844,0.999199,0.999234,-0.527787,C
16,0.999821,0.999845,0.999702,0.999726,0.999549,0.999574,1.000007,1.000032,0.999855,0.999879,-0.9086,C
16,0.999763,0.999838,0.999742,0.999817,0.999589,0.999664,0.999895,0.999969,0.999742,0.999817,-0.794356,C
16,1.000169,1.000163,1.000175,1.000169,1.000023,1.000016,1.000328,1.000321,1.000023,1.000016,-0.875432,C
16,1.000159,1.000135,1.000152,1.000128,1,0.999975,1.000305,1.000281,1.000152,1.000128,-0.95528,N
16,0.999961,0.999945,1.000115,1.000098,0.999809,0.999793,1.000115,1.000098,0.999962,0.999946,-0.664143,C
16,0.999887,0.999875,0.999798,0.999786,0.999798,0.999786,0.999951,0.999939,0.999951,0.999939,-0.995818,C
16,1.00017,1.000145,0.999952,0.999926,0.999952,0.999926,1.00041,1.000384,1.000257,1.000231,-0.273503,N
16,1.00045,1.000447,1.000369,1.000366,1.000369,1.000366,1.000522,1.000519,1.000369,1.000366,-0.756275,N
16,1.0007,1.000666,1.000321,1.000288,1.000321,1.000288,1.000932,1.000898,1.000627,1.000593,-0.323869,N
16,1.000015,0.999895,0.999982,0.999862,0.999677,0.999557,1.000287,1.000167,0.999982,0.999862,-0.487249,C
17,1.000329,1.000301,0.999955,0.999927,0.999955,0.999927,1.000565,1.000537,1.00026,1.000232,-0.22928,C
17,1.000683,1.000638,1.000603,1.000558,1.000451,1.000406,1.000908,1.000863,1.000756,1.000711,-0.089239,N
17,1.000352,1.000248,1.000647,1.000543,1.000189,1.000085,1.000647,1.000543,1.000189,1.000085,-0.193655,N
17,1.00006,0.999937,1.00006,0.999937,1.00006,0.999937,1.00006,0.999937,1.00006,0.999937,-0.917199,N
17,1.000124,1.00008,1.000017,0.999974,0.999865,0.999821,1.000322,1.000279,1.000017,0.999974,-0.811554,N
17,0.999936,0.999934,0.999966,0.999965,0.999661,0.99966,1.000271,1.00027,0.999813,0.999812,-0.634661,N
17,0.999745,0.999791,0.999666,0.999712,0.999666,0.999712,0.999971,1.000017,0.999819,0.999865,-0.859463,N
17,0.999906,0.999933,0.999885,0.999912,0.999733,0.999759,1.000038,1.000064,0.999885,0.999912,-0.990905,N
17,0.99991,0.999899,0.999766,0.999755,0.999766,0.999755,1.000071,1.00006,0.999919,0.999908,-0.952823,N
17,0.999916,0.999934,0.999918,0.999936,0.999765,0.999783,0.999918,0.999936,0.999918,0.999936,-0.973707,N
17,0.99995,0.999996,0.999943,0.999988,0.999943,0.999988,1.000095,1.000141,1.000095,1.000141,-1.015473,N
17,1.000177,1.0002,0.999989,1.000011,0.999836,0.999859,1.000446,1.000469,1.000446,1.000469,-0.860691,N
17,1.000287,1.000251,1.000231,1.000195,1.000079,1.000043,1.000384,1.000348,1.000231,1.000195,-0.941767,N
17,1.000479,1.00043,1.000323,1.000274,1.00017,1.000121,1.000628,1.000579,1.000475,1.000426,-0.633432,N
17,1.000974,1.000894,1.000536,1.000456,1.000536,1.000456,1.001298,1.001218,1.000993,1.000913,0.776802,N
17,1.000701,1.000552,1.000824,1.000674,1.000519,1.000369,1.000976,1.000827,1.000519,1.000369,-0.659229,N
17,1.000374,1.000247,1.000467,1.00034,1.000314,1.000188,1.000467,1.00034,1.000314,1.000188,-1.035128,N
17,1.000144,1.000046,1.000163,1.000066,1.00001,0.999913,1.000315,1.000218,1.00001,0.999913,-0.849635,N
17,1.000081,0.999978,1.000061,0.999959,0.999908,0.999806,1.000213,1.000111,1.000061,0.999959,-1.006874,N
17,0.999779,0.999712,0.999808,0.999742,0.999656,0.99959,0.999961,0.999894,0.999808,0.999742,-0.836123,N
17,0.999768,0.999833,0.999771,0.999835,0.999618,0.999683,0.999923,0.999988,0.999618,0.999683,-0.997047,N
17,0.999718,0.999768,0.999852,0.999903,0.9997,0.999751,0.999852,0.999903,0.9997,0.999751,-1.000732,N
17,0.999829,0.999875,0.999774,0.99982,0.999774,0.99982,0.999926,0.999972,0.999774,0.99982,-0.995818,N
17,0.99991,0.999944,0.999832,0.999866,0.99968,0.999713,1.000137,1.000171,1.000137,1.000171,-0.65063,N
17,1.000178,1.000222,1.000176,1.00022,1.000024,1.000068,1.000329,1.000373,1.000176,1.00022,-0.957737,N
17,1.000304,1.000293,1.000167,1.000156,1.000167,1.000156,1.000472,1.00046,1.000319,1.000308,-0.871747,N
17,1.000404,1.000349,1.000126,1.000071,1.000126,1.000071,1.000736,1.00068,1.000736,1.00068,-0.558498,N
17,1.000228,1.000169,1.000112,1.000053,1.000112,1.000053,1.000416,1.000358,1.000264,1.000205,-1.011788,N
17,0.999679,0.999656,0.999752,0.999729,0.9996,0.999577,0.999752,0.999729,0.999752,0.999729,-0.97862,N
17,0.999555,0.999592,0.999611,0.999648,0.999459,0.999496,0.999764,0.999801,0.999459,0.999496,-0.913514,N
17,0.999636,0.999691,0.999689,0.999744,0.999537,0.999592,0.999689,0.999744,0.999537,0.999592,-1.038813,N
17,0.999951,1.000015,0.999623,0.999687,0.999623,0.999687,1.000232,1.000296,1.000232,1.000296,-0.888945,N
17,1.000693,1.00075,1.000295,1.000352,1.000142,1.0002,1.001057,1.001114,1.000752,1.000809,-0.44794,N
17,1.000731,1.000711,1.000734,1.000714,1.000582,1.000562,1.000886,1.000866,1.000582,1.000562,-0.99459,N
17,1.000637,1.000541,1.000643,1.000548,1.000491,1.000395,1.000643,1.000548,1.000643,1.000548,-1.003189,N
17,1.000192,1.000048,1.000182,1.000039,1.000029,0.999886,1.000334,1.000191,1.000029,0.999886,-0.968793,N
17,0.999751,0.999637,0.999881,0.999767,0.999577,0.999463,1.000034,0.999919,0.999577,0.999463,-0.870519,N
17,0.999441,0.99948,0.999499,0.999538,0.999347,0.999385,0.999499,0.999538,0.999499,0.999538,-0.879118,N
17,1.000037,1.000118,0.999829,0.999909,0.999524,0.999604,1.000438,1.000519,0.999981,1.000062,0.006578,N
17,0.999876,0.99994,0.999897,0.999961,0.999593,0.999656,1.00005,1.000113,0.999897,0.999961,-0.868062,N
17,0.999953,0.999986,0.999967,1,0.999815,0.999848,0.999967,1,0.999967,1,-1.008102,N
17,0.999907,0.999896,0.999849,0.999839,0.999849,0.999839,1.000154,1.000144,1.000154,1.000144,-1.01793,N
17,1.000172,1.000164,1.000162,1.000154,1.00001,1.000002,1.000314,1.000307,1.000162,1.000154,-0.950366,N
17,1.000039,1.000065,0.999986,1.000011,0.999986,1.000011,1.000138,1.000164,1.000138,1.000164,-1.038813,N
